0.491341242	0.5422
0.981066229	0.1677
1.472407471	0.1297
1.962132458	0.1443
2.4534737	0.1291
2.944814942	0.1353
3.434539929	0.0745
3.925881171	0.1263
4.417222412	0.1593
4.9069474	0.3294
5.398288642	0.6626
5.888013629	1.5938
6.379354871	2.0191
6.870696112	1.6323
7.3604211	1.715
7.851762342	1.2603
8.341487329	1.0202
8.832828571	0.706
9.324169813	0.6697
9.8138948	0.7232
10.30523604	0.6004
10.79657728	0.6972
11.28630227	0.9167
11.77764351	1.1509
12.2673685	1.2562
12.75870974	1.1817
13.25005098	1.2494
13.73977597	1.1373
14.23111721	1.0753
14.7208422	1.089
15.21218344	0.8411
15.70352468	0.8624
16.19324967	0.7133
16.68459091	0.8395
17.1743159	0.8842
17.66565714	1.0582
18.15699838	1.2381
18.64672337	1.0433
19.13806461	1.1133
19.62940585	1.1154
20.11913084	1.0396
20.61047208	1.0787
