0	14.4116
0.05	13.9795
0.1	13.7745
0.15	18.3137
0.2	13.8553
0.25	11.3764
0.3	15.3273
0.35	9.17385
0.4	7.76067
0.45	12.4094
0.5	11.3348
0.55	5.58006
0.6	4.42907
0.65	2.5956
0.7	1.98367
0.75	1.23262
0.8	0.14985
0.85	-0.563515
0.9	-1.66791
0.95	-2.47621
1	-2.85143
1.05	-2.94781
1.1	-2.73508
1.15	-2.29251
1.2	-1.92058
1.25	-1.47333
1.3	-1.12714
1.35	-0.97473
1.4	-0.886982
1.45	-0.591669
1.5	0.00869315
1.55	0.108559
1.6	0.178574
1.65	0.435584
1.7	0.422717
1.75	0.5283
1.8	0.627653
1.85	0.614722
1.9	0.767361
1.95	0.770821
2	0.615656
2.05	0.529713
2.1	0.379965
2.15	0.111215
2.2	-0.100856
2.25	-0.0111673
2.3	0.0728899
2.35	-0.162066
2.4	-0.226093
2.45	-0.308276
2.5	-0.440691
2.55	-0.489375
2.6	-0.521641
2.65	-0.43709
2.7	-0.578281
2.75	-0.614797
2.8	-0.364061
2.85	-0.462418
2.9	-0.48951
2.95	-0.38382
3	-0.362859
3.05	-0.151194
3.1	-0.306646
3.15	-0.416306
3.2	-0.150901
3.25	-0.229462
3.3	-0.263466
3.35	-0.0615719
3.4	-0.121374
3.45	-0.0867829
3.5	0.107004
3.55	0.175404
3.6	0.119918
3.65	0.148142
3.7	0.249978
3.75	0.18112
3.8	0.231349
3.85	0.266236
3.9	0.0598872
3.95	0.0798891
4	0.231628
4.05	0.21651
4.1	0.128064
4.15	0.092615
4.2	0.130359
4.25	0.0440776
4.3	0.0227208
4.35	0.0479632
4.4	-0.0848487
4.45	-0.0799243
4.5	-0.151493
4.55	-0.230568
4.6	-0.15802
4.65	-0.300416
4.7	-0.222042
4.75	-0.0895484
4.8	-0.300515
4.85	-0.253323
4.9	-0.237597
4.95	-0.236864
5	-0.0474132
5.05	-0.123632
5.1	-0.128384
5.15	-0.066603
5.2	-0.121705
5.25	-0.0970187
5.3	-0.0229247
5.35	0.185871
5.4	0.185278
5.45	0.100849
5.5	0.337816
5.55	0.342155
5.6	0.272868
5.65	0.315108
5.7	0.206517
5.75	0.330839
5.8	0.429735
5.85	0.302919
5.9	0.262641
5.95	0.183748
6	0.170544
